PERIOD	VALUE
2015-09-27	-0.00641032437007838
2015-09-28	-0.00424484547848393
2015-09-29	-0.0011228770151449352
2015-09-30	-0.004204991570541994
2015-10-01	-0.005326868196286749
2015-10-02	-0.004931108375930832
2015-10-03	-0.011615231414014784
2015-10-04	-0.005596202207632628
2015-10-05	-0.0016077904557252332
2015-10-06	-0.005604760573279119
2015-10-07	-0.004925080427029063
2015-10-08	-0.00627443599869601
2015-10-09	-0.0089609126658068
2015-10-10	-0.006835321201159955
2015-10-11	-0.007583348056766595
2015-10-12	-0.004598618862299772
2015-10-13	-0.00864235228865376
2015-10-14	-0.00429366099318608
2015-10-15	-0.005164697687845152
2015-10-16	-0.01484682880904803
2015-10-17	-0.008986569074024425
2015-10-18	-0.011616888466577366
2015-10-19	-0.007320779488700135
2015-10-20	-0.004548557164546982
2015-10-21	-0.0020024100812669476
2015-10-22	-0.004948734363685606
2015-10-23	-0.00460658334793268
2015-10-24	-0.005827112331489012
2015-10-25	-0.003687817153840603
2015-10-26	-0.007425117216054253
2015-10-27	-0.008092094356310753
2015-10-28	-0.006495703231150299
2015-10-29	-0.0009880642656674432
2015-10-30	-0.0108759491197946
2015-10-31	-0.006264409161910622
2015-11-01	-0.0037464895385575375
2015-11-02	-0.004363077658657649
2015-11-03	-0.008307145995079174
2015-11-04	-0.004303482828886346
2015-11-05	-0.010099694088242225
2015-11-06	-0.012795779870871535
2015-11-07	-0.0034340423980030316
2015-11-08	-0.012325941444346025
2015-11-09	-0.005294317692174352
2015-11-10	-0.0032951616237388154
2015-11-11	-0.00831163901873773
2015-11-12	-0.00471971572841437
2015-11-13	0.0005168767373996547
2015-11-14	0.013978723352560216
2015-11-15	-0.00019301758972983807
2015-11-16	-0.006537596365780024
2015-11-17	-0.006072265812932687
2015-11-18	-0.012824292492623318
2015-11-19	-0.008212988746314723
2015-11-20	-0.010514763369173327
2015-11-21	-0.005417877966695475
2015-11-22	-0.006004231589161607
2015-11-23	-0.008613087184717025
2015-11-24	-0.01052276440803622
2015-11-25	-0.00660959689157907
2015-11-26	-0.011814415741429343
2015-11-27	-0.009824879665072159
2015-11-28	-0.006950510796194395
2015-11-29	-0.0042797033849229504
2015-11-30	-0.013421989936837811
2015-12-01	-0.006238873737968179
