PERIOD	VALUE
2015-01-01	-0.03898080452173569
2015-01-02	-0.008653544217797793
2015-01-03	-0.0003411395450260146
2015-01-04	-0.02260151279661815
2015-01-05	-0.03694245951433467
2015-01-06	-0.0034688054159268122
2015-01-07	-0.024467226451626523
2015-01-08	0.006204464599407544
2015-01-09	-0.018707491313127877
2015-01-10	-0.022019835685845146
2015-01-11	0.009163372651409263
2015-01-12	0.0016641617477372028
2015-01-13	-0.0029978499005924863
2015-01-14	-0.00745841235906719
2015-01-15	-0.0005388803574892242
2015-01-16	-0.0001748798752571057
2015-01-17	0.020034141652326698
2015-01-18	0.006299307644660024
2015-01-19	1.957414633035892e-05
2015-01-20	-0.0017095141512584733
2015-01-21	-0.0170771719976735
2015-01-22	-0.006425674506105372
2015-01-23	-0.011745148599924371
2015-01-24	0.0073239903495896375
2015-01-25	-0.0017028844952791111
2015-01-26	-0.018797000373405814
2015-01-27	-0.04008716074800123
2015-01-28	-0.0011553427938595928
2015-01-29	-0.01789167612898318
2015-01-30	-0.017941559561781506
2015-01-31	-0.013225872927936866
2015-02-01	-0.006324667396136796
2015-02-02	-0.00732951832302442
2015-02-03	-0.011429987156955423
2015-02-04	-0.007665510177718826
2015-02-05	-0.004610362149613023
2015-02-06	-0.016688516763345762
2015-02-07	0.0010079949529597232
2015-02-08	-0.015444668748457402
2015-02-09	-0.018167307919604192
2015-02-10	-0.01608136579549785
2015-02-11	-0.02841539720343933
2015-02-12	-0.01793566113850298
2015-02-13	-0.005694519278235832
2015-02-14	-0.003420620304636801
2015-02-15	-0.022892165594137148
2015-02-16	-0.002371370970993214
2015-02-17	-0.013331514039793546
2015-02-18	-0.012445979701598386
2015-02-19	0.01607600318031871
2015-02-20	-0.006534189835040505
2015-02-21	0.014339836832502506
2015-02-22	-0.0015261765216106338
2015-02-23	-0.0005715700512711197
2015-02-24	-6.833253030236186e-05
2015-02-25	0.01773729425141468
2015-02-26	-0.004081947382355733
2015-02-27	-0.007084697871585666
2015-02-28	0.0004405717297542022
2015-03-01	-0.019643249793741435
2015-03-02	-0.022696281826333597
2015-03-03	-0.017074940652887227
2015-03-04	-0.001998808880114389
