PERIOD	VALUE
2013-01-31	0.21753643410852702
2013-02-28	0.34310782608695656
2013-03-31	0.3115224637681159
2013-04-30	0.20647553956834533
2013-05-31	0.3338246478873239
2013-06-30	0.20742558139534878
2013-07-31	0.2829518796992481
2013-08-31	0.2962634920634922
2013-09-30	0.22948600000000008
2013-10-31	0.3001934640522876
2013-11-30	0.3050115151515151
2013-12-31	0.26837627118644053
2014-01-31	0.1980466666666665
2014-02-28	0.25534807692307687
2014-03-31	0.2083694560669457
2014-04-30	0.17679603174603176
2014-05-31	0.15338754863813228
2014-06-30	0.20658583333333339
2014-07-31	0.2508241269841267
2014-08-31	0.20633673469387756
2014-09-30	0.25058793103448274
2014-10-31	0.15873731707317074
2014-11-30	0.1400656914893618
2014-12-31	0.18356970387243735
2015-01-31	0.18485725047081003
2015-02-28	0.22804768946395537
2015-03-31	0.18390408525754864
2015-04-30	0.2077224264705881
2015-05-31	0.2483298187808894
2015-06-30	0.22221154446177857
2015-07-31	0.22813912248628862
2015-08-31	0.2083094202898549
2015-09-30	0.23433168880455393
2015-10-31	0.27411897810218955
2015-11-30	0.23358741721854293
2015-12-31	0.2523061349693251
2016-01-31	0.2419365553602812
2016-02-29	0.2595091680814938
2016-03-31	0.201622346368715
2016-04-30	0.21819542253521101
2016-05-31	0.23604310344827595
2016-06-30	0.22211882530120472
2016-07-31	0.24087051671732498
2016-08-31	0.21928839285714258
2016-09-30	0.21215365853658533
2016-10-31	0.2575943894389438
2016-11-30	0.19631040268456368
2016-12-31	0.23808431999999985
2017-01-31	0.18243431677018632
2017-02-28	0.24110386554621827
2017-03-31	0.23569966887417215
2017-04-30	0.20828401697312585
2017-05-31	0.21365706214689276
2017-06-30	0.2144984924623117
2017-07-31	0.23900426997245186
2017-08-31	0.23222518518518503
2017-09-30	0.24029933884297516
2017-10-31	0.2316720394736841
2017-11-30	0.22356632200886242
2017-12-31	0.24699404255319135
2018-01-31	0.24214874074074044
2018-02-28	0.2330347611202637
2018-03-31	0.22706773255813975
2018-04-30	0.23752339449541274
2018-05-31	0.21390978593272186
2018-06-30	0.18429972826086943
2018-07-31	0.26667406832298113
2018-08-31	0.21982421203438365
2018-09-30	0.22593958020989507
2018-10-31	0.22494469026548672
2018-11-30	0.20792316546762576
2018-12-31	0.19246837725381427
2019-01-31	0.25737873134328365
2019-02-28	0.23949294117647024
2019-03-31	0.24502026666666657
2019-04-30	0.22363596377749048
2019-05-31	0.1888770025839791
2019-06-30	0.2516161490683228
2019-07-31	0.18557331639135966
2019-08-31	0.22952585949177867
2019-09-30	0.23991443850267397
2019-10-31	0.21651072386058978
2019-11-30	0.18248197674418598
2019-12-31	0.23556360946745578
2020-01-31	0.18282649350649366
2020-02-29	0.2262180878552974
2020-03-31	0.16384093567251473
2020-04-30	0.17607457943925217
2020-05-31	0.19436638655462213
2020-06-30	0.19355850000000005
2020-07-31	0.21478329177057343
2020-08-31	0.16891802030456832
2020-09-30	0.22310709219858146
2020-10-31	0.2096112798264643
2020-11-30	0.2477089430894309
2020-12-31	0.2465887387387387
2021-01-31	0.2570317241379308
2021-02-28	0.20950202247191002
2021-03-31	0.22608450106157102
2021-04-30	0.22987068062827212
2021-05-31	0.22375139949109407
2021-06-30	0.1935624685138539
2021-07-31	0.20224701601164477
2021-08-31	0.17647146282973608
2021-09-30	0.24148459743290548
2021-10-31	0.24314636233951478
2021-11-30	0.17186761744966436
2021-12-31	0.22166979051819166
2022-01-31	0.21607112117780308
2022-02-28	0.2228013404825739
2022-03-31	0.21275469336670852
2022-04-30	0.22743833943833902
2022-05-31	0.242935017626322
