PERIOD	VALUE
2013-01-31	0.26099549549549544
2013-02-28	0.27499145299145294
2013-03-31	0.3027301369863013
2013-04-30	0.23130458015267186
2013-05-31	0.27953157894736824
2013-06-30	0.2642893333333335
2013-07-31	0.23553828125
2013-08-31	0.28623680555555575
2013-09-30	0.21415092024539872
2013-10-31	0.09123882352941176
2013-11-30	0.24649712643678162
2013-12-31	0.16465000000000005
2014-01-31	0.15921139705882337
2014-02-28	0.21755896226415092
2014-03-31	0.2329274678111589
2014-04-30	0.22352681159420293
2014-05-31	0.23421235059760945
2014-06-30	0.19253411078717195
2014-07-31	0.2785680608365017
2014-08-31	0.21364937759336095
2014-09-30	0.19374652777777773
2014-10-31	0.2132127868852458
2014-11-30	0.21121635802469127
2014-12-31	0.2503609756097561
2015-01-31	0.21882830626450098
2015-02-28	0.2412788461538461
2015-03-31	0.22746644295301985
2015-04-30	0.22934976958525322
2015-05-31	0.2421826589595377
2015-06-30	0.24373850174216008
2015-07-31	0.27175031315240084
2015-08-31	0.20903642384105958
2015-09-30	0.22513060344827607
2015-10-31	0.2449938095238096
2015-11-30	0.28780218340611374
2015-12-31	0.27976226053639847
2016-01-31	0.2311105468749998
2016-02-29	0.211810238095238
2016-03-31	0.2670372631578946
2016-04-30	0.24890813704496756
2016-05-31	0.22833550863723595
2016-06-30	0.16692065009560225
2016-07-31	0.24251515789473663
2016-08-31	0.2294885856079405
2016-09-30	0.22563236074270535
2016-10-31	0.24256741071428548
2016-11-30	0.24707107750472582
2016-12-31	0.29843424369747895
2017-01-31	0.19435186567164142
2017-02-28	0.23071571428571439
2017-03-31	0.22268743801652882
2017-04-30	0.21372061068702267
2017-05-31	0.23002171945701388
2017-06-30	0.26054599406528184
2017-07-31	0.22295855704697976
2017-08-31	0.25228708053691273
2017-09-30	0.2841959031657352
2017-10-31	0.2504629194630872
2017-11-30	0.25407091503267915
2017-12-31	0.27938580246913614
2018-01-31	0.2634600890207715
2018-02-28	0.27712232854864444
2018-03-31	0.31036249999999993
2018-04-30	0.27038440366972466
2018-05-31	0.27439233870967716
2018-06-30	0.31701323529411746
2018-07-31	0.2974384415584415
2018-08-31	0.2609737931034482
2018-09-30	0.2545818696883855
2018-10-31	0.2745121638924456
2018-11-30	0.1978461012311901
2018-12-31	0.24480809628008776
2019-01-31	0.2577613785557988
2019-02-28	0.22974639737991265
2019-03-31	0.2964990890688258
2019-04-30	0.29875253906249966
2019-05-31	0.27913435948361465
2019-06-30	0.2988530800821349
2019-07-31	0.30298113744075816
2019-08-31	0.2805107221006563
2019-09-30	0.2206034482758618
2019-10-31	0.25092773437499977
2019-11-30	0.24696324786324786
2019-12-31	0.2640449218749996
2020-01-31	0.2420322580645158
2020-02-29	0.21438272727272725
2020-03-31	0.1919203840472674
2020-04-30	0.24351749622926072
2020-05-31	0.24339999999999995
2020-06-30	0.26383102189781044
2020-07-31	0.25020994475138103
2020-08-31	0.243490206185567
2020-09-30	0.2602011278195489
2020-10-31	0.19409372937293726
2020-11-30	0.23843399014778296
2020-12-31	0.2721594827586206
2021-01-31	0.2287273425499232
2021-02-28	0.26359736346516033
2021-03-31	0.1878399274047185
2021-04-30	0.2281600688468157
2021-05-31	0.2504799999999998
2021-06-30	0.24646948853615525
2021-07-31	0.2578894688644691
2021-08-31	0.25372246835443063
2021-09-30	0.28260554156171364
2021-10-31	0.27118385518591004
2021-11-30	0.2697321739130439
2021-12-31	0.2505586083213773
2022-01-31	0.2759041778975744
2022-02-28	0.2522014345991563
2022-03-31	0.24889117210682546
2022-04-30	0.2544856104651165
2022-05-31	0.29449462636440005
